model,MSE,Pearson R,F1,AUC,adjustedDI,Dataset,DV,fullN,Metric,Value,finetune,num_demos
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,FALSE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Education_Income,0.0116869749340757,PTD,5
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Gender,1.00966490905996,PTD,1
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Age_Gender,1.02098237064342,PTD,2
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Race,1.15749345549738,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Education,1.34260835725057,PTD,4
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Income,1.22641884109774,PTD,4
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Education,1.1574777054712,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Education_Income,1.2966170212766,PTD,4
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Income,1.16745598057073,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Gender_Race,0.997781061683723,PTD,2
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Gender_Race_Education,1.04270603396578,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Gender_Race_Education_Income,1.07547348984437,PTD,4
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Gender_Race_Income,1.03804600672008,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Gender_Education,1.05057212399825,PTD,2
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Gender_Education_Income,1.10765014217685,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Gender_Income,1.06668999582767,PTD,2
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Education_Income,1.45944134078212,PTD,5
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Gender,0.00198075135981701,PTD,1
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Age_Gender,0.0174534195820347,PTD,2
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Race,0.0179838737114279,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Education,0.00867475865709704,PTD,4
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Income,0.0227272486084654,PTD,4
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Education,0.0306988053202906,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Education_Income,0.0231245388005824,PTD,4
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Income,0.00464791301951317,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Gender_Race,0.0102083987251451,PTD,2
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Gender_Race_Education,0.0118352561565858,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Gender_Race_Education_Income,0.0117209566110946,PTD,4
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Gender_Race_Income,0.0123546333272445,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Gender_Education,0.0180958031683985,PTD,2
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Gender_Education_Income,0.0164729026461375,PTD,3
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Gender_Income,0.00343689074954323,PTD,2
RoBERTa,0.0366722796813344,0.00105456617070308,0.4073632631439544,0.5033985753919059,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Education_Income,0.0116869749340757,PTD,5
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Gender,0.930588952441011,PT,1
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Age_Gender,0.922572495342869,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Age_Gender_Race,0.89616935483871,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Education,0.692524131274131,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Income,0.829419682802346,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Age_Gender_Education,0.742109851787271,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Age_Gender_Education_Income,0.729084761039677,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Age_Gender_Income,0.866948797795366,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Gender_Race,0.8883659077107,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Gender_Race_Education,0.729314742250625,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Gender_Race_Education_Income,0.709689023836143,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Gender_Race_Income,0.822817913075944,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Gender_Education,0.749998436152373,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Gender_Education_Income,0.733184695572107,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Gender_Income,0.857918614638758,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Education_Income,0.641746021273632,PT,5
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Gender,0.00762105285216874,PT,1
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Age_Gender,0.00869912099291897,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Age_Gender_Race,0.00898728040428431,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Education,0.0673002016204313,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Income,0.0243930748295529,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Age_Gender_Education,0.0512957178740121,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Age_Gender_Education_Income,0.05554580145666,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Age_Gender_Income,0.0148332178866012,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Gender_Race,0.0140275591807963,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Gender_Race_Education,0.0520754006813447,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Gender_Race_Education_Income,0.0593192080131543,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Gender_Race_Income,0.024741770173111,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Gender_Education,0.0468000908133075,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Gender_Education_Income,0.0517735471464084,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Gender_Income,0.0156968036450173,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,FALSE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Education_Income,0.0868663516213639,PT,5
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Gender,0.952106044828024,PT,1
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Age_Gender,0.984829999055842,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Race,0.987611408199643,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Education,0.977641509433962,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Income,0.92638553402295,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Education,0.962830485413946,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Education_Income,0.993480685754661,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Income,1.00454073689673,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Gender_Race,0.878638913921916,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Gender_Race_Education,0.818197588154145,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Gender_Race_Education_Income,0.790469525518428,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Gender_Race_Income,0.823793389863919,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Gender_Education,0.861983062434882,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Gender_Education_Income,0.849875852737096,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Gender_Income,0.904137027612449,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,DI_Age_Gender_Race_Education_Income,0.888433274794973,PT,5
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Gender,0.00762105285216874,PT,1
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Age_Gender,0.00869912099291897,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Race,0.00898728040428431,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Education,0.0673002016204313,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Income,0.0243930748295529,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Education,0.0512957178740121,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Education_Income,0.05554580145666,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Income,0.0148332178866012,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Gender_Race,0.0140275591807963,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Gender_Race_Education,0.0520754006813447,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Gender_Race_Education_Income,0.0593192080131543,PT,4
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Gender_Race_Income,0.024741770173111,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Gender_Education,0.0468000908133075,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Gender_Education_Income,0.0517735471464084,PT,3
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Gender_Income,0.0156968036450173,PT,2
RoBERTa,0.03573441940368999,0.07488755951218706,0.4324007502344483,0.5408693006725787,TRUE,FIPI,Openness,FALSE,FV_Age_Gender_Race_Education_Income,0.0868663516213639,PT,5
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Gender,1.09226547761962,PT,1
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Age_Gender,2.17494737678224,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Race,6.30595990112606,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Race_Education,27.5394736842105,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Race_Income,8.43716814159292,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Education,4.25058043117745,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Education_Income,3.64031147050015,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Income,2.36150568181818,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Gender_Race,2.26950998185118,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Gender_Race_Education,4.77539827631235,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Gender_Race_Education_Income,5.45095693779904,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Gender_Race_Income,2.88919102651258,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Gender_Education,1.93812233285918,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Gender_Education_Income,1.55002637594514,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Gender_Income,1.08280185336604,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Race_Education_Income,28.4916666666667,PT,5
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Gender,0.00042931301032891,PT,1
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Age_Gender,0.00829315198092251,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Race,0.0314065722783002,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Race_Education,0.074636815560221,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Race_Income,0.0510574024256146,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Education,0.0174687087259712,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Education_Income,0.0247499127686509,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Income,0.0164542497707474,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Gender_Race,0.00771304060559309,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Gender_Race_Education,0.0165328032442391,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Gender_Race_Education_Income,0.0226033227372545,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Gender_Race_Income,0.012903837636145,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Gender_Education,0.00689143860431777,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Gender_Education_Income,0.00893641853283633,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Gender_Income,0.00328329889857511,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,FALSE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Race_Education_Income,0.0974438331040807,PT,5
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Gender,1.08522388059701,PT,1
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Age_Gender,1.69860279441118,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Race,4.20350291909925,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Race_Education,20.8707482993197,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Race_Income,7.03684210526316,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Education,3.57009889470623,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Education_Income,4.03456221198157,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Income,2.40508021390374,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Gender_Race,2.15931830676196,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Gender_Race_Education,4.96942745969983,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Gender_Race_Education_Income,6.55392156862745,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Gender_Race_Income,3.22888283378747,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Gender_Education,2.01834862385321,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Gender_Education_Income,1.98036520714706,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Gender_Income,1.32022932022932,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,DI_Age_Gender_Race_Education_Income,26.6842105263158,PT,5
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Gender,0.00042931301032891,PT,1
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Age_Gender,0.00829315198092251,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Race,0.0314065722783002,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Race_Education,0.074636815560221,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Race_Income,0.0510574024256146,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Education,0.0174687087259712,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Education_Income,0.0247499127686509,PT,4
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Age_Gender_Income,0.0164542497707474,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Gender_Race,0.00771304060559309,PT,2
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Gender_Race_Education,0.0165328032442391,PT,3
BERT,0.0729804660932417,0.2003436147942514,0.03917821309125657,0.5971488272769435,TRUE,FIPIShort,Extraverted,FALSE,FV_Gender_Race_Education_Income,0.0226033227372545,PT,4
